,0
517,42001.0
518,43467.0
519,45106.0
520,47224.0
521,50184.0
522,53219.0
523,56127.0
524,57999.0
525,57757.0
526,56468.99999999999
527,55867.0
528,54596.00000000001
529,51583.0
530,49581.0
531,48400.0
532,47804.0
533,47831.0
534,48065.0
535,47722.0
536,45938.0
537,43991.0
538,42226.0
539,41286.0
540,40712.0
541,40783.0
542,42191.0
543,43780.0
544,46156.0
545,49747.0
546,53229.99999999999
547,55984.99999999999
548,58003.0
549,57753.00000000001
550,56278.0
551,54886.99999999999
552,53261.99999999999
553,50304.0
554,48599.0
555,47613.0
556,47463.0
557,47831.0
558,49440.0
559,52883.0
560,57890.0
561,62966.99999999999
562,64898.00000000001
563,65193.00000000001
564,64423.0
565,62447.0
566,65469.99999999999
567,66561.0
568,66407.0
569,66624.0
570,66562.0
571,67228.0
572,67204.0
573,65268.00000000001
574,62955.0
