,0
1478,54160.125
1479,55408.676
1480,57391.676
1481,59527.574
1482,61560.418
1483,62820.336
1484,63309.258
1485,62971.242
1486,61624.805
1487,59539.2
1488,57326.137
1489,54239.98
1490,52052.527
1491,50648.4
1492,50003.363
1493,50072.7
1494,50956.227
1495,52793.742
1496,55742.508
1497,59756.844
1498,63663.77
1499,63606.555
1500,62647.71
1501,62679.227
1502,64176.49
1503,66155.05
1504,68372.37
1505,70184.234
1506,70951.42
1507,70914.67
1508,70168.28
1509,68604.42
1510,66771.27
1511,64977.855
1512,62746.863
1513,59213.883
1514,56815.7
1515,55329.07
1516,54458.883
1517,54052.586
1518,53894.156
1519,54055.594
1520,54330.418
1521,54590.645
1522,54762.812
1523,54879.29
1524,54981.992
1525,55109.957
1526,55300.65
1527,55355.71
1528,55314.137
1529,55472.8
1530,55823.812
1531,56826.383
1532,58313.426
1533,59818.645
1534,60935.04
1535,61348.863
1536,60591.54
1537,58590.043
1538,56660.844
1539,55096.75
1540,53693.28
1541,52453.727
1542,51608.223
1543,51118.91
1544,50880.883
1545,50704.742
1546,50432.65
1547,50372.758
1548,50618.363
1549,51323.523
1550,52589.51
1551,54311.35
1552,56225.637
1553,58434.707
1554,60462.99
1555,61846.895
1556,62861.613
1557,62848.758
1558,61594.79
1559,59848.926
1560,57905.46
1561,54746.51
1562,52370.258
1563,50931.45
1564,50249.277
1565,50287.156
1566,51282.94
1567,53412.727
1568,57100.1
1569,63585.457
1570,68389.305
1571,67231.29
1572,65997.33
1573,66338.0
1574,68286.17
1575,71259.94
1576,74432.45
1577,76906.39
1578,78048.88
1579,77791.445
1580,76479.56
1581,74423.914
1582,71549.02
1583,68978.95
1584,66227.016
1585,62552.23
1586,59641.344
1587,57757.5
1588,56822.805
1589,56655.55
1590,57825.113
1591,60624.01
1592,65355.98
1593,71053.31
1594,74578.49
1595,75453.02
1596,75430.13
1597,75785.06
1598,77114.93
1599,78923.45
1600,80566.83
1601,81905.984
1602,82296.42
1603,82062.8
1604,80947.39
1605,79024.64
1606,75389.42
1607,71310.67
1608,67823.98
1609,63903.605
1610,60436.344
1611,58149.668
1612,56859.094
1613,56158.53
1614,56527.414
1615,57951.96
1616,61116.47
1617,66123.7
1618,69848.42
1619,69559.164
1620,68577.56
1621,68754.516
1622,70213.38
1623,72255.44
1624,74906.33
1625,76826.87
1626,77776.914
1627,77653.08
1628,76158.95
1629,73802.13
1630,70685.625
1631,68017.52
1632,65213.477
1633,61888.676
1634,58817.227
1635,56892.07
1636,55808.992
1637,55398.164
1638,55945.977
1639,57732.438
1640,61303.137
1641,66267.13
1642,69898.62
1643,70460.86
1644,69601.305
1645,70054.836
1646,71602.24
1647,74007.41
1648,76821.766
1649,78616.08
1650,79881.08
1651,80273.39
1652,79706.77
1653,77950.914
1654,75305.56
1655,71750.64
1656,68634.766
1657,65373.625
1658,61611.164
1659,58936.15
1660,57224.57
1661,56250.125
1662,56209.8
1663,57305.562
1664,60153.773
1665,64970.523
1666,70125.45
1667,72356.414
1668,71739.94
1669,71861.83
1670,73823.7
1671,76407.52
1672,79421.484
1673,81431.95
1674,82362.03
1675,82147.086
1676,80726.64
1677,78643.664
1678,75122.6
1679,71253.35
1680,67867.04
1681,63463.82
1682,60373.47
1683,58696.023
1684,57446.85
1685,56937.22
1686,57058.676
1687,57748.75
1688,58640.43
1689,59944.926
1690,61504.04
1691,62811.195
1692,63936.9
1693,64732.207
1694,65519.062
1695,66138.88
1696,66711.07
1697,67401.266
1698,68258.77
1699,69486.03
1700,70180.85
1701,70051.35
1702,68895.734
1703,66281.5
1704,63148.0
1705,59582.27
1706,56575.133
1707,54795.137
1708,53684.617
1709,53156.72
1710,52891.445
1711,52849.52
1712,52941.3
1713,53103.35
1714,53532.438
1715,53975.05
1716,54124.9
1717,54858.57
1718,56359.055
1719,57949.957
1720,59758.875
1721,61536.688
1722,63076.95
1723,64226.195
1724,64729.55
1725,64191.227
1726,62658.18
1727,60477.637
1728,58348.188
1729,54939.793
1730,52606.992
1731,51207.465
1732,50445.7
1733,50421.02
1734,51238.8
1735,53100.35
1736,56266.605
1737,61694.883
1738,65934.53
1739,65182.49
1740,64027.086
1741,64597.406
1742,66226.375
1743,68875.016
1744,71665.234
1745,73152.266
1746,73825.516
1747,73477.3
1748,72297.9
1749,70555.23
1750,68508.74
1751,66464.9
1752,64047.258
1753,61058.457
1754,57948.793
1755,56231.07
1756,55255.35
1757,54850.383
1758,55255.555
1759,56597.164
1760,59549.477
1761,64306.53
1762,67949.39
1763,68494.42
1764,67789.91
1765,68205.56
1766,69919.086
1767,72593.17
1768,75638.08
1769,77942.914
1770,79440.92
1771,79874.266
1772,79118.68
1773,77421.48
1774,74615.8
1775,71169.77
1776,68079.414
1777,64574.258
1778,60865.668
1779,58441.477
1780,57003.414
1781,56297.074
1782,56611.28
1783,58261.26
1784,61751.508
1785,67133.02
1786,71977.875
1787,73376.69
1788,72491.96
1789,72790.81
1790,74622.27
1791,77391.46
1792,80620.805
1793,82937.766
1794,84408.67
1795,84949.766
1796,84603.266
1797,83011.21
1798,80927.375
1799,77815.45
1800,73816.12
1801,70311.85
1802,66554.52
1803,62826.637
1804,60150.844
1805,58685.742
1806,57821.227
1807,58052.22
1808,59787.586
1809,63256.133
1810,68646.64
1811,73599.51
1812,75237.06
1813,75818.0
1814,77071.625
1815,79474.29
1816,81952.336
1817,83437.9
1818,84367.9
1819,84433.0
1820,83541.28
1821,81659.69
1822,79010.98
1823,74749.555
1824,70557.19
1825,66742.15
1826,62874.293
1827,59830.355
1828,58374.363
1829,57466.938
1830,57563.137
1831,58749.05
1832,61126.477
1833,65420.27
1834,70152.96
1835,72792.71
1836,72948.445
1837,73448.31
1838,75463.914
1839,78217.016
1840,80789.516
1841,82617.39
1842,83572.57
1843,83634.7
1844,82917.984
1845,81444.93
1846,78996.17
1847,74654.32
1848,70796.45
1849,66181.65
1850,62596.344
1851,60561.74
1852,59445.207
1853,58994.258
1854,59562.043
1855,60842.96
1856,62151.43
1857,63583.477
1858,64809.074
1859,65801.055
1860,66478.97
1861,66746.484
1862,66743.45
1863,66393.95
1864,65715.86
1865,64903.133
1866,63882.52
1867,62667.43
1868,61404.742
1869,60750.65
1870,60625.21
1871,61000.93
1872,61754.273
